,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
25 May 2004,3.8000,6.8120,4.5620,3.3609,2.9709,0.0000,0.0000,2.2090,48.7543
26 May 2004,3.8000,6.8871,4.6019,3.4012,2.9878,0.0000,0.0000,2.2198,48.7496
27 May 2004,3.8000,6.8871,4.5956,3.3919,2.9860,0.0000,0.0000,2.2202,48.7543
28 May 2004,3.8000,6.9784,4.6620,3.4298,3.0525,0.0000,0.0000,2.2361,48.7567
31 May 2004,3.8000,6.9735,4.6425,3.4528,3.0358,0.0000,0.0000,2.2371,48.7591
1 Jun 2004,3.8000,6.9493,4.6232,3.4601,3.0257,0.0000,0.0000,2.2331,48.7543
2 Jun 2004,3.8000,6.9930,4.6533,3.4366,3.0469,0.0000,0.0000,2.2287,48.7377
4 Jun 2004,3.8000,6.9881,4.6425,3.4200,3.0395,0.0000,0.0000,2.2212,48.7424
7 Jun 2004,3.8000,7.0126,4.6816,3.4310,3.0731,0.0000,0.0000,2.2267,48.7401
8 Jun 2004,3.8000,6.9881,4.6707,3.4635,3.0656,0.0000,0.0000,2.2302,48.7520
9 Jun 2004,3.8000,6.9881,4.6577,3.4635,3.0684,0.0000,0.0000,2.2282,48.7520
10 Jun 2004,3.8000,6.9444,4.5767,3.4453,3.0257,0.0000,0.0000,2.2173,48.7448
11 Jun 2004,3.8000,6.9881,4.5893,3.4721,3.0441,0.0000,0.0000,2.2198,48.7353
14 Jun 2004,3.8000,6.8966,4.5455,3.4453,3.0093,0.0000,0.0000,2.2129,48.7472
15 Jun 2004,3.8000,6.9013,4.5935,3.4265,3.0349,0.0000,0.0000,2.2075,48.7306
16 Jun 2004,3.8000,6.9638,4.6168,3.4759,3.0404,0.0000,0.0000,2.2207,48.7329
17 Jun 2004,3.8000,6.9396,4.5620,3.4498,2.9985,0.0000,0.0000,2.2119,48.7306
18 Jun 2004,3.8000,6.9638,4.5683,3.4670,3.0257,0.0000,0.0000,2.2129,48.7329
21 Jun 2004,3.8000,6.9881,4.6083,3.4934,3.0525,0.0000,0.0000,2.2158,48.7329
22 Jun 2004,3.8000,6.9589,4.6062,3.4981,3.0497,0.0000,0.0000,2.2056,48.7234
23 Jun 2004,3.8000,6.9156,4.6019,3.4912,3.0432,0.0000,0.0000,2.2095,48.7234
25 Jun 2004,3.8000,6.9252,4.6189,3.5403,3.0488,0.0000,0.0000,2.2247,48.7282
28 Jun 2004,3.8000,6.9348,4.6211,3.5318,3.0432,0.0000,0.0000,2.2282,48.7353
29 Jun 2004,3.8000,6.9444,4.6253,3.5070,3.0414,0.0000,0.0000,2.2178,48.7282
30 Jun 2004,3.8000,6.8729,4.5935,3.5083,3.0048,0.0000,0.0000,2.2143,48.7258
1 Jul 2004,3.8000,6.9108,4.6296,3.5093,3.0386,0.0000,0.0000,2.2139,48.7211
2 Jul 2004,3.8000,6.9061,4.6168,3.4909,3.0386,0.0000,0.0000,2.2134,48.7211
5 Jul 2004,3.8000,6.9686,4.6816,3.5005,3.0874,0.0000,0.0000,2.2198,48.7234
7 Jul 2004,3.8000,6.9979,4.6685,3.4810,3.0722,0.0000,0.0000,2.2148,48.7187
8 Jul 2004,3.8000,7.0472,4.6992,3.5008,3.0969,0.0000,0.0000,2.2267,48.7211
9 Jul 2004,3.8000,7.0423,4.7103,3.4963,3.1027,0.0000,0.0000,2.2282,48.7258
12 Jul 2004,3.8000,7.0671,4.7103,3.5275,3.1037,0.0000,0.0000,2.2361,48.7258
13 Jul 2004,3.8000,7.0621,4.7037,3.4934,3.0912,0.0000,0.0000,2.2371,48.7187
14 Jul 2004,3.8000,7.0572,4.6838,3.4931,3.0741,0.0000,0.0000,2.2351,48.7187
15 Jul 2004,3.8000,7.0472,4.7037,3.4770,3.0902,0.0000,0.0000,2.2282,48.7211
16 Jul 2004,3.8000,7.0225,4.6882,3.4585,3.0684,0.0000,0.0000,2.2242,48.7187
19 Jul 2004,3.8000,7.1276,4.7326,3.4944,3.1027,0.0000,0.0000,2.2346,48.7187
20 Jul 2004,3.8000,7.0872,4.7237,3.5031,3.0893,0.0000,0.0000,2.2336,48.7187
21 Jul 2004,3.8000,7.0323,4.6816,3.5033,3.0525,0.0000,0.0000,2.2282,48.7187
22 Jul 2004,3.8000,6.9784,4.6555,3.4601,3.0367,0.0000,0.0000,2.2148,48.7211
23 Jul 2004,3.8000,7.0028,4.6555,3.4582,3.0414,0.0000,0.0000,2.2109,48.7187
26 Jul 2004,3.8000,6.9686,4.6019,3.4575,3.0030,0.0000,0.0000,2.2065,48.7211
27 Jul 2004,3.8000,6.9979,4.6168,3.4601,3.0066,0.0000,0.0000,2.2070,48.7187
28 Jul 2004,3.8000,6.9300,4.5830,3.4196,2.9789,0.0000,0.0000,2.2017,48.7187
29 Jul 2004,3.8000,6.9348,4.5851,3.4027,2.9806,0.0000,0.0000,2.2007,48.7211
30 Jul 2004,3.8000,6.9013,4.5725,3.3909,2.9656,0.0000,0.0000,2.2060,48.7211
2 Aug 2004,3.8000,6.9156,4.5746,3.4125,2.9753,0.0000,0.0000,2.2099,48.7211
3 Aug 2004,3.8000,6.9444,4.5725,3.4372,2.9718,0.0000,0.0000,2.2139,48.7187
4 Aug 2004,3.8000,6.9348,4.5809,3.4350,2.9709,0.0000,0.0000,2.2095,48.7211
5 Aug 2004,3.8000,6.9348,4.5788,3.4177,2.9780,0.0000,0.0000,2.2075,48.7211
6 Aug 2004,3.8000,6.9252,4.5809,3.4001,2.9797,0.0000,0.0000,2.2046,48.7187
9 Aug 2004,3.8000,7.0028,4.6642,3.4434,3.0340,0.0000,0.0000,2.2143,48.7401
10 Aug 2004,3.8000,6.9979,4.6620,3.4339,3.0303,0.0000,0.0000,2.2173,48.7234
11 Aug 2004,3.8000,6.9493,4.6490,3.4162,3.0102,0.0000,0.0000,2.2163,48.7258
12 Aug 2004,3.8000,6.9589,4.6468,3.4347,3.0148,0.0000,0.0000,2.2222,48.7329
13 Aug 2004,3.8000,6.9252,4.6533,3.4027,3.0248,0.0000,0.0000,2.2129,48.7258
16 Aug 2004,3.8000,7.0028,4.6992,3.4327,3.0656,0.0000,0.0000,2.2143,48.7234
17 Aug 2004,3.8000,6.9930,4.6970,3.4380,3.0637,0.0000,0.0000,2.2168,48.7211
18 Aug 2004,3.8000,6.9493,4.6882,3.4553,3.0506,0.0000,0.0000,2.2178,48.7187
19 Aug 2004,3.8000,6.9252,4.6904,3.4727,3.0525,0.0000,0.0000,2.2202,48.7234
20 Aug 2004,3.8000,6.9589,4.6992,3.4724,3.0581,0.0000,0.0000,2.2217,48.7211
23 Aug 2004,3.8000,6.8918,4.6729,3.4748,3.0312,0.0000,0.0000,2.2262,48.7234
24 Aug 2004,3.8000,6.8681,4.6147,3.4604,2.9949,0.0000,0.0000,2.2227,48.7187
25 Aug 2004,3.8000,6.8120,4.5851,3.4698,2.9806,0.0000,0.0000,2.2198,48.7187
26 Aug 2004,3.8000,6.8213,4.5872,3.4533,2.9806,0.0000,0.0000,2.2198,48.7187
27 Aug 2004,3.8000,6.8259,4.5998,3.4660,2.9869,0.0000,0.0000,2.2193,48.7187
30 Aug 2004,3.8000,6.8027,4.5620,3.4588,2.9621,0.0000,0.0000,2.2178,48.7187
1 Sep 2004,3.8000,6.8540,4.6318,3.4821,3.0030,0.0000,0.0000,2.2207,48.7187
2 Sep 2004,3.8000,6.8120,4.6318,3.4697,3.0148,0.0000,0.0000,2.2267,48.7211
3 Sep 2004,3.8000,6.8027,4.6189,3.4676,3.0111,0.0000,0.0000,2.2306,48.7282
6 Sep 2004,3.8000,6.7476,4.5830,3.4388,2.9913,0.0000,0.0000,2.2292,48.7187
7 Sep 2004,3.8000,6.7659,4.5830,3.4516,2.9895,0.0000,0.0000,2.2306,48.7187
8 Sep 2004,3.8000,6.7522,4.5977,3.4727,2.9958,0.0000,0.0000,2.2351,48.7187
9 Sep 2004,3.8000,6.7935,4.6318,3.4768,3.0157,0.0000,0.0000,2.2401,48.7234
10 Sep 2004,3.8000,6.7935,4.6447,3.4538,3.0166,0.0000,0.0000,2.2371,48.7234
13 Sep 2004,3.8000,6.8306,4.6620,3.4689,3.0202,0.0000,0.0000,2.2376,48.7211
14 Sep 2004,3.8000,6.8306,4.6577,3.4525,3.0184,0.0000,0.0000,2.2396,48.7187
15 Sep 2004,3.8000,6.8213,4.6533,3.4660,3.0184,0.0000,0.0000,2.2497,48.7282
16 Sep 2004,3.8000,6.7568,4.6189,3.4566,2.9931,0.0000,0.0000,2.2492,48.7211
17 Sep 2004,3.8000,6.8166,4.6318,3.4695,2.9958,0.0000,0.0000,2.2512,48.7211
20 Sep 2004,3.8000,6.8027,4.6211,3.4513,2.9904,0.0000,0.0000,2.2467,48.7234
21 Sep 2004,3.8000,6.7843,4.6275,3.4544,2.9878,0.0000,0.0000,2.2472,48.7187
22 Sep 2004,3.8000,6.8259,4.6816,3.4602,3.0285,0.0000,0.0000,2.2517,48.7187
23 Sep 2004,3.8000,6.8166,4.6598,3.4319,3.0166,0.0000,0.0000,2.2381,48.7258
24 Sep 2004,3.8000,6.8259,4.6642,3.4349,3.0148,0.0000,0.0000,2.2437,48.7234
27 Sep 2004,3.8000,6.8634,4.6685,3.4353,3.0139,0.0000,0.0000,2.2487,48.7234
28 Sep 2004,3.8000,6.8776,4.6707,3.4173,3.0130,0.0000,0.0000,2.2452,48.7234
29 Sep 2004,3.8000,6.8871,4.6795,3.4116,3.0148,0.0000,0.0000,2.2401,48.7234
30 Sep 2004,3.8000,6.8399,4.6860,3.4230,3.0157,0.0000,0.0000,2.2472,48.7258
1 Oct 2004,3.8000,6.8871,4.7214,3.4519,3.0488,0.0000,0.0000,2.2533,48.7353
4 Oct 2004,3.8000,6.8120,4.7037,3.4264,3.0331,0.0000,0.0000,2.2543,48.7258
5 Oct 2004,3.8000,6.7843,4.6642,3.4285,3.0012,0.0000,0.0000,2.2543,48.7258
6 Oct 2004,3.8000,6.7751,4.6816,3.4180,3.0111,0.0000,0.0000,2.2533,48.7282
7 Oct 2004,3.8000,6.7613,4.6664,3.4142,3.0030,0.0000,0.0000,2.2457,48.7306
8 Oct 2004,3.8000,6.7705,4.6707,3.4176,3.0066,0.0000,0.0000,2.2487,48.7306
11 Oct 2004,3.8000,6.8213,4.7125,3.4692,3.0395,0.0000,0.0000,2.2568,48.7829
12 Oct 2004,3.8000,6.8166,4.6970,3.4654,3.0331,0.0000,0.0000,2.2573,48.7686
13 Oct 2004,3.8000,6.8027,4.6795,3.4664,3.0230,0.0000,0.0000,2.2568,48.7591
14 Oct 2004,3.8000,6.8166,4.6838,3.4610,3.0294,0.0000,0.0000,2.2548,48.7591
15 Oct 2004,3.8000,6.8259,4.7081,3.4660,3.0534,0.0000,0.0000,2.2578,48.7734
18 Oct 2004,3.8000,6.8587,4.7416,3.4781,3.0817,0.0000,0.0000,2.2650,48.7876
19 Oct 2004,3.8000,6.8259,4.7393,3.4735,3.0807,0.0000,0.0000,2.2614,48.7734
20 Oct 2004,3.8000,6.8446,4.7551,3.5021,3.0902,0.0000,0.0000,2.2696,48.7852
22 Oct 2004,3.8000,6.9444,4.7916,3.5314,3.1182,0.0000,0.0000,2.2696,48.7948
25 Oct 2004,3.8000,6.9784,4.8520,3.5569,3.1636,0.0000,0.0000,2.2852,48.8091
26 Oct 2004,3.8000,6.9930,4.8591,3.5569,3.1726,0.0000,0.0000,2.2831,48.8568
27 Oct 2004,3.8000,6.9735,4.8473,3.5582,3.1616,0.0000,0.0000,2.2826,48.8281
29 Oct 2004,3.8000,6.9589,4.8426,3.5783,3.1636,0.0000,0.0000,2.2847,48.8591
1 Nov 2004,3.8000,6.9881,4.8662,3.5852,3.1827,0.0000,0.0000,2.2857,48.8329
2 Nov 2004,3.8000,6.9638,4.8403,3.5713,3.1596,0.0000,0.0000,2.2810,48.8448
3 Nov 2004,3.8000,6.9881,4.8356,3.5839,3.1546,0.0000,0.0000,2.2810,48.8329
4 Nov 2004,3.8000,7.0225,4.8733,3.5777,3.1847,0.0000,0.0000,2.2852,48.8472
5 Nov 2004,3.8000,7.0126,4.8948,3.5819,3.2010,0.0000,0.0000,2.2967,48.8782
8 Nov 2004,3.8000,7.0423,4.9237,3.5964,3.2227,0.0000,0.0000,2.2967,48.9045
9 Nov 2004,3.8000,7.0423,4.9020,3.5983,3.2123,0.0000,0.0000,2.2999,48.8782
10 Nov 2004,3.8000,7.0472,4.8996,3.5888,3.2092,0.0000,0.0000,2.2967,48.8687
12 Nov 2004,3.8000,7.0028,4.9044,3.5642,3.2258,0.0000,0.0000,2.2978,48.8496
17 Nov 2004,3.8000,7.0373,4.9237,3.6055,3.2300,0.0000,0.0000,2.3020,48.8711
18 Nov 2004,3.8000,7.0671,4.9505,3.6517,3.2680,0.0000,0.0000,2.3084,48.8830
19 Nov 2004,3.8000,7.0225,4.9188,3.6437,3.2425,0.0000,0.0000,2.2983,48.8591
22 Nov 2004,3.8000,7.0522,4.9529,3.6831,3.2723,0.0000,0.0000,2.3089,48.8759
23 Nov 2004,3.8000,7.0522,4.9456,3.6720,3.2573,0.0000,0.0000,2.3084,48.8735
24 Nov 2004,3.8000,7.0972,4.9751,3.6742,3.2830,0.0000,0.0000,2.3116,48.8615
25 Nov 2004,3.8000,7.1480,5.0050,3.6924,3.3146,0.0000,0.0000,2.3148,48.8950
29 Nov 2004,3.8000,7.1788,5.0327,3.6906,3.3245,0.0000,0.0000,2.3191,48.8615
30 Nov 2004,3.8000,7.1891,5.0378,3.6822,3.3223,0.0000,0.0000,2.3159,48.8639
1 Dec 2004,3.8000,7.2674,5.0582,3.6972,3.3378,0.0000,0.0000,2.3229,48.8735
2 Dec 2004,3.8000,7.3475,5.0761,3.7091,3.3367,0.0000,0.0000,2.3305,48.8806
3 Dec 2004,3.8000,7.3046,5.0403,3.6822,3.2992,0.0000,0.0000,2.3180,48.8806
7 Dec 2004,3.8000,7.3638,5.0916,3.6861,3.3300,0.0000,0.0000,2.3202,48.8998
8 Dec 2004,3.8000,7.3855,5.0994,3.6900,3.3311,0.0000,0.0000,2.3175,48.8974
9 Dec 2004,3.8000,7.3584,5.0736,3.6538,3.3091,0.0000,0.0000,2.3095,48.8998
10 Dec 2004,3.8000,7.2993,5.0454,3.6253,3.2949,0.0000,0.0000,2.2952,48.8615
13 Dec 2004,3.8000,7.2780,5.0327,3.6168,3.2776,0.0000,0.0000,2.2978,48.8735
14 Dec 2004,3.8000,7.3046,5.0582,3.6291,3.2938,0.0000,0.0000,2.3073,48.8687
15 Dec 2004,3.8000,7.3153,5.0505,3.6092,3.2895,0.0000,0.0000,2.3047,48.8687
16 Dec 2004,3.8000,7.3746,5.0942,3.6405,3.3278,0.0000,0.0000,2.3170,48.8711
17 Dec 2004,3.8000,7.3421,5.0352,3.6336,3.2819,0.0000,0.0000,2.3089,48.8711
20 Dec 2004,3.8000,7.3692,5.0556,3.6409,3.2841,0.0000,0.0000,2.3100,48.8424
21 Dec 2004,3.8000,7.3964,5.0891,3.6563,3.3069,0.0000,0.0000,2.3159,48.8424
22 Dec 2004,3.8000,7.3260,5.0736,3.6409,3.2895,0.0000,0.0000,2.3143,48.8400
23 Dec 2004,3.8000,7.2833,5.0916,3.6537,3.2982,0.0000,0.0000,2.3207,48.8353
24 Dec 2004,3.8000,7.2993,5.1308,3.6660,3.3212,0.0000,0.0000,2.3213,48.8305
27 Dec 2004,3.8000,7.3046,5.1387,3.6570,3.3234,0.0000,0.0000,2.3132,48.8234
28 Dec 2004,3.8000,7.3475,5.1733,3.6827,3.3456,0.0000,0.0000,2.3202,48.8257
29 Dec 2004,3.8000,7.3099,5.1573,3.6772,3.3434,0.0000,0.0000,2.3202,48.8568
30 Dec 2004,3.8000,7.2833,5.1653,3.6496,3.3478,0.0000,0.0000,2.3159,48.8639
31 Dec 2004,3.8000,7.3153,5.1760,3.6979,3.3512,0.0000,0.0000,2.3229,48.8663
3 Jan 2005,3.8000,7.2464,5.1203,3.6938,3.3124,0.0000,0.0000,2.3207,48.8568
4 Jan 2005,3.8000,7.2307,5.1151,3.6943,3.3102,0.0000,0.0000,2.3175,48.8305
5 Jan 2005,3.8000,7.1582,5.0454,3.6378,3.2541,0.0000,0.0000,2.3047,48.7995
6 Jan 2005,3.8000,7.1582,5.0378,3.6509,3.2520,0.0000,0.0000,2.3089,48.7948
7 Jan 2005,3.8000,7.1276,5.0050,3.6203,3.2352,0.0000,0.0000,2.3036,48.7615
10 Jan 2005,3.8000,7.1124,4.9652,3.6258,3.2082,0.0000,0.0000,2.3041,48.7615
11 Jan 2005,3.8000,7.1327,4.9850,3.6468,3.2237,0.0000,0.0000,2.3116,48.7520
12 Jan 2005,3.8000,7.1327,4.9801,3.6756,3.2123,0.0000,0.0000,2.3180,48.7401
13 Jan 2005,3.8000,7.1839,5.0378,3.7079,3.2573,0.0000,0.0000,2.3256,48.7852
14 Jan 2005,3.8000,7.1531,5.0176,3.7086,3.2415,0.0000,0.0000,2.3348,48.7734
17 Jan 2005,3.8000,7.1073,4.9776,3.7202,3.2154,0.0000,0.0000,2.3213,48.7520
18 Jan 2005,3.8000,7.0621,4.9529,3.7097,3.2010,0.0000,0.0000,2.3218,48.7306
19 Jan 2005,3.8000,7.0872,4.9480,3.7117,3.2041,0.0000,0.0000,2.3261,48.7282
20 Jan 2005,3.8000,7.1124,4.9456,3.6952,3.2082,0.0000,0.0000,2.3288,48.7306
24 Jan 2005,3.8000,7.1378,4.9579,3.6992,3.2051,0.0000,0.0000,2.3261,48.7329
25 Jan 2005,3.8000,7.1378,4.9529,3.7010,3.2051,0.0000,0.0000,2.3256,48.7234
26 Jan 2005,3.8000,7.0922,4.9334,3.6600,3.1878,0.0000,0.0000,2.3202,48.7234
27 Jan 2005,3.8000,7.1480,4.9628,3.6809,3.2113,0.0000,0.0000,2.3272,48.7306
31 Jan 2005,3.8000,7.1685,4.9529,3.6688,3.1980,0.0000,0.0000,2.3218,48.7234
2 Feb 2005,3.8000,7.1633,4.9628,3.6658,3.1939,0.0000,0.0000,2.3196,48.7187
4 Feb 2005,3.8000,7.1480,4.9285,3.6353,3.1586,0.0000,0.0000,2.3180,48.7187
7 Feb 2005,3.8000,7.1225,4.8804,3.6474,3.1319,0.0000,0.0000,2.3202,48.7211
8 Feb 2005,3.8000,7.0621,4.8520,3.6216,3.1095,0.0000,0.0000,2.3111,48.7187
14 Feb 2005,3.8000,7.1124,4.8996,3.6116,3.1476,0.0000,0.0000,2.3068,48.7234
15 Feb 2005,3.8000,7.1685,4.9285,3.6125,3.1706,0.0000,0.0000,2.3159,48.7187
16 Feb 2005,3.8000,7.1942,4.9432,3.6317,3.1928,0.0000,0.0000,2.3196,48.7211
17 Feb 2005,3.8000,7.1582,4.9554,3.6026,3.2020,0.0000,0.0000,2.3143,48.7187
18 Feb 2005,3.8000,7.1942,4.9677,3.5990,3.2082,0.0000,0.0000,2.3143,48.7211
21 Feb 2005,3.8000,7.1942,4.9628,3.5961,3.2123,0.0000,0.0000,2.3191,48.7187
22 Feb 2005,3.8000,7.2046,4.9628,3.6000,3.2113,0.0000,0.0000,2.3207,48.7187
23 Feb 2005,3.8000,7.2411,5.0277,3.6311,3.2712,0.0000,0.0000,2.3326,48.7187
24 Feb 2005,3.8000,7.2464,5.0226,3.6230,3.2669,0.0000,0.0000,2.3337,48.7211
25 Feb 2005,3.8000,7.2622,5.0176,3.6069,3.2541,0.0000,0.0000,2.3310,48.7211
28 Feb 2005,3.8000,7.3046,5.0403,3.6289,3.2776,0.0000,0.0000,2.3348,48.7211
1 Mar 2005,3.8000,7.2939,5.0226,3.6372,3.2658,0.0000,0.0000,2.3397,48.7234
2 Mar 2005,3.8000,7.2886,5.0025,3.6329,3.2520,0.0000,0.0000,2.3381,48.7234
3 Mar 2005,3.8000,7.2674,4.9900,3.6213,3.2352,0.0000,0.0000,2.3326,48.7187
4 Mar 2005,3.8000,7.2464,4.9826,3.6070,3.2185,0.0000,0.0000,2.3310,48.7187
7 Mar 2005,3.8000,7.3099,5.0302,3.6306,3.2510,0.0000,0.0000,2.3386,48.7211
8 Mar 2005,3.8000,7.2727,5.0201,3.6144,3.2331,0.0000,0.0000,2.3375,48.7187
9 Mar 2005,3.8000,7.3260,5.0710,3.6320,3.2701,0.0000,0.0000,2.3430,48.7187
10 Mar 2005,3.8000,7.3099,5.0865,3.6519,3.2787,0.0000,0.0000,2.3458,48.7187
11 Mar 2005,3.8000,7.3046,5.1020,3.6493,3.2938,0.0000,0.0000,2.3419,48.7187
14 Mar 2005,3.8000,7.3153,5.1151,3.6482,3.3047,0.0000,0.0000,2.3458,48.7211
16 Mar 2005,3.8000,7.2727,5.0582,3.6338,3.2595,0.0000,0.0000,2.3392,48.7187
17 Mar 2005,3.8000,7.3153,5.0942,3.6421,3.2949,0.0000,0.0000,2.3430,48.7211
18 Mar 2005,3.8000,7.3099,5.0865,3.6279,3.2852,0.0000,0.0000,2.3397,48.7211
21 Mar 2005,3.8000,7.2886,5.0556,3.6272,3.2616,0.0000,0.0000,2.3375,48.7234
22 Mar 2005,3.8000,7.2046,5.0025,3.6123,3.2237,0.0000,0.0000,2.3272,48.7211
23 Mar 2005,3.8000,7.1633,4.9702,3.6039,3.1959,0.0000,0.0000,2.3186,48.7211
24 Mar 2005,3.8000,7.1023,4.9285,3.5763,3.1706,0.0000,0.0000,2.3105,48.7187
25 Mar 2005,3.8000,7.0972,4.9164,3.5699,3.1616,0.0000,0.0000,2.3095,48.7187
28 Mar 2005,3.8000,7.0972,4.9140,3.5646,3.1606,0.0000,0.0000,2.3068,48.7187
29 Mar 2005,3.8000,7.0972,4.9092,3.5408,3.1636,0.0000,0.0000,2.3010,48.7187
30 Mar 2005,3.8000,7.1276,4.9140,3.5350,3.1646,0.0000,0.0000,2.2983,48.7282
31 Mar 2005,3.8000,7.1480,4.9140,3.5397,3.1716,0.0000,0.0000,2.3063,48.7234
1 Apr 2005,3.8000,7.1736,4.9237,3.5385,3.1736,0.0000,0.0000,2.3015,48.7234
4 Apr 2005,3.8000,7.1429,4.9020,3.5303,3.1556,0.0000,0.0000,2.2910,48.7234
5 Apr 2005,3.8000,7.1276,4.8804,3.5062,3.1407,0.0000,0.0000,2.2800,48.7211
6 Apr 2005,3.8000,7.1429,4.8828,3.5093,3.1476,0.0000,0.0000,2.2899,48.7187
7 Apr 2005,3.8000,7.1429,4.8900,3.4976,3.1516,0.0000,0.0000,2.2904,48.7258
8 Apr 2005,3.8000,7.0972,4.8709,3.4986,3.1377,0.0000,0.0000,2.2889,48.7234
11 Apr 2005,3.8000,7.1582,4.9092,3.5039,3.1706,0.0000,0.0000,2.2936,48.7234
12 Apr 2005,3.8000,7.1788,4.9310,3.5318,3.1847,0.0000,0.0000,2.3052,48.7211
13 Apr 2005,3.8000,7.1839,4.9044,3.5298,3.1676,0.0000,0.0000,2.3111,48.7234
14 Apr 2005,3.8000,7.1942,4.9044,3.5403,3.1646,0.0000,0.0000,2.3127,48.7258
15 Apr 2005,3.8000,7.1480,4.8662,3.5089,3.1299,0.0000,0.0000,2.2946,48.7258
18 Apr 2005,3.8000,7.1839,4.8972,3.5260,3.1586,0.0000,0.0000,2.2910,48.7282
19 Apr 2005,3.8000,7.2307,4.9505,3.5374,3.2041,0.0000,0.0000,2.2983,48.7234
20 Apr 2005,3.8000,7.2886,4.9702,3.5589,3.2196,0.0000,0.0000,2.3079,48.7258
22 Apr 2005,3.8000,7.2464,4.9505,3.5544,3.2072,0.0000,0.0000,2.3047,48.7258
25 Apr 2005,3.8000,7.2622,4.9432,3.5874,3.2010,0.0000,0.0000,2.3063,48.7448
26 Apr 2005,3.8000,7.2674,4.9383,3.5966,3.1990,0.0000,0.0000,2.3089,48.7329
27 Apr 2005,3.8000,7.2359,4.9285,3.5761,3.1969,0.0000,0.0000,2.3047,48.7282
28 Apr 2005,3.8000,7.2411,4.9092,3.5770,3.1857,0.0000,0.0000,2.3047,48.7329
29 Apr 2005,3.8000,7.2569,4.9092,3.5891,3.1908,0.0000,0.0000,2.3073,48.7258
3 May 2005,3.8000,7.1942,4.8828,3.6147,3.1686,0.0000,0.0000,2.3159,48.7353
4 May 2005,3.8000,7.1942,4.8972,3.6234,3.1726,0.0000,0.0000,2.3207,48.7900
5 May 2005,3.8000,7.2202,4.9164,3.6372,3.1867,0.0000,0.0000,2.3218,48.7615
6 May 2005,3.8000,7.2254,4.9213,3.6318,3.1807,0.0000,0.0000,2.3202,48.7638
9 May 2005,3.8000,7.1839,4.8685,3.6104,3.1476,0.0000,0.0000,2.3137,48.7520
10 May 2005,3.8000,7.1531,4.8804,3.5942,3.1506,0.0000,0.0000,2.3100,48.7329
11 May 2005,3.8000,7.1582,4.8924,3.6007,3.1636,0.0000,0.0000,2.3100,48.7282
12 May 2005,3.8000,7.1174,4.8614,3.5886,3.1476,0.0000,0.0000,2.3079,48.7306
13 May 2005,3.8000,7.0822,4.8170,3.5556,3.1221,0.0000,0.0000,2.2936,48.7258
16 May 2005,3.8000,7.0225,4.7893,3.5354,3.0998,0.0000,0.0000,2.2878,48.7258
17 May 2005,3.8000,6.9735,4.7916,3.5584,3.1027,0.0000,0.0000,2.2946,48.7234
18 May 2005,3.8000,6.9589,4.7893,3.5275,3.0998,0.0000,0.0000,2.2910,48.7211
19 May 2005,3.8000,6.9881,4.8170,3.5449,3.1240,0.0000,0.0000,2.2999,48.7520
20 May 2005,3.8000,6.9735,4.8008,3.5311,3.1085,0.0000,0.0000,2.2925,48.7591
24 May 2005,3.8000,6.9541,4.7778,3.5285,3.0864,0.0000,0.0000,2.2915,48.7995
25 May 2005,3.8000,6.9396,4.7733,3.5319,3.0864,0.0000,0.0000,2.2946,48.8639
26 May 2005,3.8000,6.9638,4.7916,3.5270,3.0979,0.0000,0.0000,2.2910,48.8568
27 May 2005,3.8000,6.9252,4.7551,3.5190,3.0750,0.0000,0.0000,2.2915,48.8424
30 May 2005,3.8000,6.9252,4.7619,3.5193,3.0807,0.0000,0.0000,2.2899,48.8544
31 May 2005,3.8000,6.9156,4.7326,3.5148,3.0637,0.0000,0.0000,2.2873,48.8424
1 Jun 2005,3.8000,6.9156,4.6795,3.5078,3.0479,0.0000,0.0000,2.2789,48.8424
2 Jun 2005,3.8000,6.8823,4.6404,3.4994,3.0276,0.0000,0.0000,2.2691,48.8186
6 Jun 2005,3.8000,6.8918,4.6512,3.5293,3.0367,0.0000,0.0000,2.2784,48.8281
7 Jun 2005,3.8000,6.9348,4.6598,3.5562,3.0432,0.0000,0.0000,2.2862,48.8305
8 Jun 2005,3.8000,6.9784,4.6729,3.5614,3.0544,0.0000,0.0000,2.2894,48.8377
9 Jun 2005,3.8000,6.9396,4.6512,3.5440,3.0312,0.0000,0.0000,2.2852,48.8305
10 Jun 2005,3.8000,6.9252,4.6512,3.5318,3.0303,0.0000,0.0000,2.2831,48.8400
13 Jun 2005,3.8000,6.8871,4.6019,3.5010,2.9940,0.0000,0.0000,2.2727,48.8544
14 Jun 2005,3.8000,6.8634,4.6168,3.4714,2.9967,0.0000,0.0000,2.2660,48.8687
15 Jun 2005,3.8000,6.8634,4.5725,3.4714,2.9762,0.0000,0.0000,2.2671,48.8759
16 Jun 2005,3.8000,6.9156,4.5998,3.4781,2.9878,0.0000,0.0000,2.2732,48.8568
17 Jun 2005,3.8000,6.9252,4.5998,3.4910,2.9878,0.0000,0.0000,2.2712,48.8711
20 Jun 2005,3.8000,6.9444,4.6468,3.4902,3.0084,0.0000,0.0000,2.2758,48.8902
21 Jun 2005,3.8000,6.9204,4.6125,3.4760,2.9895,0.0000,0.0000,2.2701,48.8782
22 Jun 2005,3.8000,6.9444,4.6275,3.5033,2.9985,0.0000,0.0000,2.2748,48.8926
